Date,lower,best,upper
2015-07-30,0.000463,0.000811,0.001827
2015-07-31,0.002064,0.003618,0.008141
2015-08-01,0.002317,0.004060,0.009129
2015-08-02,0.002722,0.004768,0.010716
2015-08-03,0.002987,0.005232,0.011749
2015-08-04,0.003285,0.005751,0.012907
2015-08-05,0.003448,0.006036,0.013537
2015-08-06,0.003534,0.006184,0.013860
2015-08-07,0.003810,0.006667,0.014933
2015-08-08,0.004192,0.007333,0.016415
2015-08-09,0.004382,0.007663,0.017142
2015-08-10,0.004815,0.008419,0.018821
2015-08-11,0.005378,0.009401,0.021004
2015-08-12,0.005704,0.009968,0.022256
2015-08-13,0.006244,0.010909,0.024342
2015-08-14,0.007841,0.013696,0.030541
2015-08-15,0.009068,0.015836,0.035290
2015-08-16,0.009232,0.016119,0.035898
2015-08-17,0.010303,0.017984,0.040025
2015-08-18,0.010757,0.018774,0.041756
2015-08-19,0.010535,0.018381,0.040856
2015-08-20,0.007849,0.013691,0.030413
2015-08-21,0.008891,0.015506,0.034422
2015-08-22,0.009293,0.016203,0.035947
2015-08-23,0.009619,0.016768,0.037178
2015-08-24,0.010000,0.017428,0.038615
2015-08-25,0.009135,0.015917,0.035245
2015-08-26,0.009411,0.016394,0.036279
2015-08-27,0.009504,0.016553,0.036608
2015-08-28,0.009532,0.016598,0.036686
2015-08-29,0.009489,0.016520,0.036489
2015-08-30,0.009072,0.015790,0.034856
2015-08-31,0.009866,0.017167,0.037872
2015-09-01,0.010420,0.018127,0.039965
2015-09-02,0.010455,0.018185,0.040068
2015-09-03,0.009883,0.017186,0.037844
2015-09-04,0.010423,0.018121,0.039879
2015-09-05,0.011145,0.019371,0.042603
2015-09-06,0.011659,0.020262,0.044534
2015-09-07,0.011320,0.019668,0.043202
2015-09-08,0.009825,0.017066,0.037464
2015-09-09,0.010352,0.017978,0.039443
2015-09-10,0.010563,0.018341,0.040214
2015-09-11,0.011375,0.019745,0.043267
2015-09-12,0.011381,0.019752,0.043255
2015-09-13,0.011625,0.020170,0.044144
2015-09-14,0.010882,0.018877,0.041289
2015-09-15,0.010535,0.018271,0.039940
2015-09-16,0.010288,0.017838,0.038970
2015-09-17,0.009729,0.016867,0.036826
2015-09-18,0.009299,0.016117,0.035168
2015-09-19,0.009661,0.016741,0.036508
2015-09-20,0.011231,0.019456,0.042404
2015-09-21,0.011197,0.019393,0.042242
2015-09-22,0.011344,0.019644,0.042762
2015-09-23,0.012072,0.020900,0.045470
2015-09-24,0.012165,0.021057,0.045784
2015-09-25,0.012349,0.021370,0.046437
2015-09-26,0.012155,0.021030,0.045672
2015-09-27,0.011704,0.020246,0.043943
2015-09-28,0.010760,0.018609,0.040367
2015-09-29,0.009966,0.017231,0.037355
2015-09-30,0.009541,0.016494,0.035737
2015-10-01,0.010546,0.018228,0.039470
2015-10-02,0.010944,0.018910,0.040923
2015-10-03,0.011306,0.019532,0.042246
2015-10-04,0.010786,0.018630,0.040271
2015-10-05,0.011034,0.019053,0.041162
2015-10-06,0.010518,0.018158,0.039206
2015-10-07,0.010642,0.018369,0.039638
2015-10-08,0.010854,0.018731,0.040397
2015-10-09,0.010571,0.018239,0.039311
2015-10-10,0.010394,0.017929,0.038622
2015-10-11,0.011011,0.018990,0.040884
2015-10-12,0.011145,0.019217,0.041348
2015-10-13,0.011371,0.019601,0.042152
2015-10-14,0.011285,0.019450,0.041803
2015-10-15,0.010700,0.018437,0.039604
2015-10-16,0.009930,0.017108,0.036728
2015-10-17,0.010516,0.018113,0.038863
2015-10-18,0.010106,0.017403,0.037319
2015-10-19,0.010020,0.017251,0.036972
2015-10-20,0.009962,0.017148,0.036731
2015-10-21,0.010023,0.017250,0.036928
2015-10-22,0.009478,0.016309,0.034893
2015-10-23,0.010642,0.018307,0.039148
2015-10-24,0.011063,0.019026,0.040663
2015-10-25,0.011554,0.019867,0.042436
2015-10-26,0.010740,0.018464,0.039417
2015-10-27,0.011622,0.019977,0.042623
2015-10-28,0.011556,0.019859,0.042348
2015-10-29,0.012616,0.021675,0.046196
2015-10-30,0.013248,0.022757,0.048474
2015-10-31,0.013658,0.023457,0.049937
2015-11-01,0.013837,0.023759,0.050552
2015-11-02,0.013017,0.022346,0.047520
2015-11-03,0.012650,0.021710,0.046142
2015-11-04,0.013557,0.023263,0.049416
2015-11-05,0.012797,0.021955,0.046611
2015-11-06,0.012849,0.022038,0.046763
2015-11-07,0.012327,0.021140,0.044831
2015-11-08,0.012802,0.021949,0.046523
2015-11-09,0.012642,0.021670,0.045907
2015-11-10,0.012883,0.022079,0.046748
2015-11-11,0.012909,0.022120,0.046809
2015-11-12,0.013202,0.022616,0.047833
2015-11-13,0.013406,0.022961,0.048537
2015-11-14,0.013549,0.023201,0.049018
2015-11-15,0.013821,0.023663,0.049966
2015-11-16,0.013673,0.023404,0.049395
2015-11-17,0.013410,0.022949,0.048409
2015-11-18,0.013943,0.023856,0.050293
2015-11-19,0.014125,0.024163,0.050913
2015-11-20,0.012260,0.020968,0.044158
2015-11-21,0.012372,0.021156,0.044531
2015-11-22,0.012488,0.021349,0.044914
2015-11-23,0.012524,0.021407,0.045011
2015-11-24,0.012442,0.021262,0.044683
2015-11-25,0.012084,0.020646,0.043366
2015-11-26,0.012022,0.020536,0.043113
2015-11-27,0.012549,0.021431,0.044968
2015-11-28,0.012741,0.021756,0.045626
2015-11-29,0.012674,0.021638,0.045354
2015-11-30,0.012860,0.021950,0.045984
2015-12-01,0.013068,0.022301,0.046695
2015-12-02,0.012230,0.020866,0.043669
2015-12-03,0.012905,0.022014,0.046046
2015-12-04,0.012383,0.021119,0.044152
2015-12-05,0.012805,0.021834,0.045624
2015-12-06,0.011962,0.020394,0.042592
2015-12-07,0.012010,0.020471,0.042731
2015-12-08,0.011486,0.019573,0.040836
2015-12-09,0.012328,0.021005,0.043801
2015-12-10,0.012540,0.021360,0.044519
2015-12-11,0.012906,0.021980,0.045788
2015-12-12,0.013053,0.022226,0.046277
2015-12-13,0.014570,0.024805,0.051620
2015-12-14,0.014313,0.024362,0.050672
2015-12-15,0.014692,0.025003,0.051978
2015-12-16,0.013776,0.023438,0.048702
2015-12-17,0.014236,0.024216,0.050292
2015-12-18,0.014036,0.023872,0.049552
2015-12-19,0.014080,0.023941,0.049670
2015-12-20,0.013663,0.023228,0.048168
2015-12-21,0.013275,0.022563,0.046765
2015-12-22,0.014152,0.024050,0.049823
2015-12-23,0.013879,0.023581,0.048826
2015-12-24,0.013334,0.022651,0.046878
2015-12-25,0.013383,0.022729,0.047015
2015-12-26,0.013245,0.022492,0.046501
2015-12-27,0.013556,0.023015,0.047559
2015-12-28,0.013438,0.022809,0.047111
2015-12-29,0.013505,0.022918,0.047313
2015-12-30,0.013331,0.022620,0.046673
2015-12-31,0.013616,0.023099,0.047639
2016-01-01,0.013264,0.022497,0.046374
2016-01-02,0.013245,0.022460,0.046275
2016-01-03,0.013587,0.023036,0.047438
2016-01-04,0.013552,0.022973,0.047285
2016-01-05,0.013569,0.022996,0.047311
2016-01-06,0.013759,0.023313,0.047940
2016-01-07,0.013132,0.022248,0.045727
2016-01-08,0.013793,0.023362,0.047993
2016-01-09,0.013743,0.023273,0.047788
2016-01-10,0.013323,0.022558,0.046298
2016-01-11,0.013835,0.023420,0.048043
2016-01-12,0.013349,0.022593,0.046325
2016-01-13,0.013249,0.022419,0.045945
2016-01-14,0.013809,0.023363,0.047856
2016-01-15,0.014254,0.024111,0.049365
2016-01-16,0.014461,0.024457,0.050050
2016-01-17,0.014350,0.024264,0.049630
2016-01-18,0.014892,0.025176,0.051472
2016-01-19,0.014802,0.025018,0.051124
2016-01-20,0.014969,0.025296,0.051668
2016-01-21,0.014780,0.024971,0.050980
2016-01-22,0.015613,0.026374,0.053819
2016-01-23,0.015426,0.026054,0.053140
2016-01-24,0.016531,0.027914,0.056908
2016-01-25,0.015945,0.026920,0.054855
2016-01-26,0.017055,0.028789,0.058636
2016-01-27,0.016831,0.028405,0.057826
2016-01-28,0.016624,0.028050,0.057078
2016-01-29,0.016921,0.028546,0.058059
2016-01-30,0.016936,0.028566,0.058074
2016-01-31,0.016344,0.027562,0.056006
2016-02-01,0.017220,0.029034,0.058970
2016-02-02,0.016258,0.027407,0.055639
2016-02-03,0.017327,0.029204,0.059259
2016-02-04,0.017273,0.029106,0.059035
2016-02-05,0.017351,0.029233,0.059263
2016-02-06,0.016712,0.028152,0.057046
2016-02-07,0.017158,0.028897,0.058529
2016-02-08,0.017883,0.030112,0.060962
2016-02-09,0.017197,0.028952,0.058586
2016-02-10,0.017722,0.029829,0.060334
2016-02-11,0.018505,0.031142,0.062960
2016-02-12,0.017860,0.030052,0.060728
2016-02-13,0.019022,0.032001,0.064637
2016-02-14,0.019284,0.032436,0.065486
2016-02-15,0.019755,0.033222,0.067043
2016-02-16,0.019583,0.032926,0.066416
2016-02-17,0.019058,0.032037,0.064593
2016-02-18,0.018568,0.031209,0.062894
2016-02-19,0.019864,0.033380,0.067239
2016-02-20,0.019876,0.033394,0.067238
2016-02-21,0.020074,0.033721,0.067865
2016-02-22,0.021095,0.035430,0.071273
2016-02-23,0.021223,0.035638,0.071659
2016-02-24,0.021164,0.035533,0.071416
2016-02-25,0.021304,0.035760,0.071840
2016-02-26,0.022279,0.037391,0.075083
2016-02-27,0.022481,0.037722,0.075714
2016-02-28,0.023129,0.038802,0.077849
2016-02-29,0.022444,0.037646,0.075495
2016-03-01,0.022697,0.038064,0.076300
2016-03-02,0.023612,0.039591,0.079325
2016-03-03,0.024155,0.040495,0.081101
2016-03-04,0.024600,0.041232,0.082541
2016-03-05,0.026030,0.043621,0.087285
2016-03-06,0.026135,0.043789,0.087582
2016-03-07,0.026461,0.044328,0.088622
2016-03-08,0.026704,0.044727,0.089380
2016-03-09,0.027169,0.045497,0.090879
2016-03-10,0.028304,0.047389,0.094618
2016-03-11,0.029068,0.048659,0.097111
2016-03-12,0.030729,0.051431,0.102597
2016-03-13,0.032375,0.054177,0.108028
2016-03-14,0.031306,0.052379,0.104400
2016-03-15,0.032505,0.054375,0.108332
2016-03-16,0.032989,0.055174,0.109877
2016-03-17,0.034499,0.057690,0.114836
2016-03-18,0.033953,0.056766,0.112949
2016-03-19,0.035598,0.059506,0.118350
2016-03-20,0.036625,0.061213,0.121692
2016-03-21,0.035929,0.060038,0.119304
2016-03-22,0.036832,0.061536,0.122230
2016-03-23,0.034849,0.058214,0.115581
2016-03-24,0.037738,0.063028,0.125086
2016-03-25,0.039494,0.065949,0.130828
2016-03-26,0.040141,0.067018,0.132891
2016-03-27,0.040523,0.067643,0.134074
2016-03-28,0.039719,0.066288,0.131334
2016-03-29,0.041255,0.068840,0.136332
2016-03-30,0.041895,0.069897,0.138366
2016-03-31,0.043618,0.072758,0.143969
2016-04-01,0.045462,0.075821,0.149966
2016-04-02,0.044232,0.073756,0.145822
2016-04-03,0.046711,0.077875,0.153901
2016-04-04,0.048484,0.080818,0.159649
2016-04-05,0.048990,0.081647,0.161219
2016-04-06,0.048389,0.080630,0.159145
2016-04-07,0.046203,0.076975,0.151869
2016-04-08,0.050645,0.084360,0.166369
2016-04-09,0.050220,0.083638,0.164877
2016-04-10,0.052660,0.087686,0.172784
2016-04-11,0.050870,0.084691,0.166815
2016-04-12,0.050110,0.083410,0.164223
2016-04-13,0.052822,0.087909,0.173010
2016-04-14,0.052936,0.088084,0.173283
2016-04-15,0.055254,0.091925,0.180764
2016-04-16,0.055834,0.092875,0.182556
2016-04-17,0.054818,0.091169,0.179130
2016-04-18,0.057806,0.096121,0.188784
2016-04-19,0.057816,0.096121,0.188707
2016-04-20,0.058978,0.098036,0.192387
2016-04-21,0.059707,0.099230,0.194650
2016-04-22,0.057999,0.096376,0.188974
2016-04-23,0.060235,0.100073,0.196146
2016-04-24,0.059613,0.099023,0.194008
2016-04-25,0.061956,0.102898,0.201518
2016-04-26,0.060973,0.101248,0.198206
2016-04-27,0.061025,0.101315,0.198259
2016-04-28,0.062984,0.104550,0.204507
2016-04-29,0.063656,0.105648,0.206570
2016-04-30,0.065977,0.109481,0.213979
2016-05-01,0.065813,0.109191,0.213327
2016-05-02,0.063688,0.105648,0.206321
2016-05-03,0.067867,0.112560,0.219734
2016-05-04,0.066500,0.110274,0.215185
2016-05-05,0.066988,0.111065,0.216642
2016-05-06,0.066959,0.110997,0.216424
2016-05-07,0.066201,0.109723,0.213853
2016-05-08,0.067060,0.111127,0.216505
2016-05-09,0.067871,0.112452,0.219000
2016-05-10,0.069283,0.114772,0.223429
2016-05-11,0.067588,0.111944,0.217839
2016-05-12,0.068898,0.114096,0.221938
2016-05-13,0.073436,0.121590,0.236421
2016-05-14,0.072187,0.119502,0.232270
2016-05-15,0.072975,0.120786,0.234674
2016-05-16,0.073584,0.121773,0.236500
2016-05-17,0.072423,0.119832,0.232640
2016-05-18,0.075263,0.124509,0.241625
2016-05-19,0.078040,0.129083,0.250403
2016-05-20,0.079892,0.132123,0.256200
2016-05-21,0.080420,0.132974,0.257752
2016-05-22,0.080450,0.133001,0.257704
2016-05-23,0.080823,0.133596,0.258755
2016-05-24,0.082659,0.136608,0.264488
2016-05-25,0.083432,0.137862,0.266812
2016-05-26,0.083973,0.138734,0.268396
2016-05-27,0.084444,0.139488,0.269752
2016-05-28,0.086896,0.143514,0.277431
2016-05-29,0.086879,0.143462,0.277224
2016-05-30,0.087257,0.144063,0.278277
2016-05-31,0.087320,0.144143,0.278327
2016-06-01,0.086352,0.142521,0.275089
2016-06-02,0.087047,0.143644,0.277151
2016-06-03,0.091639,0.151198,0.291614
2016-06-04,0.092333,0.152317,0.293662
2016-06-05,0.090270,0.148889,0.286945
2016-06-06,0.093820,0.154719,0.298067
2016-06-07,0.094979,0.156605,0.301586
2016-06-08,0.096606,0.159261,0.306585
2016-06-09,0.100165,0.165101,0.317707
2016-06-10,0.094841,0.156300,0.300658
2016-06-11,0.098096,0.161637,0.310808
2016-06-12,0.098310,0.161964,0.311320
2016-06-13,0.103088,0.169807,0.326272
2016-06-14,0.103094,0.169790,0.326118
2016-06-15,0.102909,0.169457,0.325357
2016-06-16,0.102266,0.168372,0.323152
2016-06-17,0.106893,0.175960,0.337590
2016-06-18,0.104362,0.171766,0.329421
2016-06-19,0.106457,0.175185,0.335855
2016-06-20,0.105722,0.173948,0.333358
2016-06-21,0.105928,0.174258,0.333829
2016-06-22,0.109196,0.179605,0.343945
2016-06-23,0.111211,0.182890,0.350107
2016-06-24,0.111073,0.182634,0.349487
2016-06-25,0.111652,0.183556,0.351123
2016-06-26,0.115190,0.189342,0.362059
2016-06-27,0.116799,0.191955,0.366920
2016-06-28,0.118175,0.194185,0.371047
2016-06-29,0.115008,0.188950,0.360912
2016-06-30,0.116447,0.191285,0.365238
2016-07-01,0.119462,0.196205,0.374496
2016-07-02,0.119253,0.195830,0.373644
2016-07-03,0.121701,0.199818,0.381115
2016-07-04,0.121601,0.199622,0.380602
2016-07-05,0.121990,0.200230,0.381622
2016-07-06,0.122285,0.200682,0.382346
2016-07-07,0.122349,0.200754,0.382345
2016-07-08,0.123669,0.202888,0.386269
2016-07-09,0.123010,0.201775,0.384012
2016-07-10,0.124696,0.204507,0.389072
2016-07-11,0.126747,0.207838,0.395267
2016-07-12,0.126942,0.208125,0.395671
2016-07-13,0.129014,0.211487,0.401919
2016-07-14,0.127353,0.208731,0.396539
2016-07-15,0.125882,0.206288,0.391758
2016-07-16,0.126997,0.208082,0.395024
2016-07-17,0.125718,0.205955,0.390847
2016-07-18,0.130100,0.213100,0.404262
2016-07-19,0.129595,0.212239,0.402487
2016-07-20,0.124495,0.203854,0.386449
2016-07-21,0.130397,0.213484,0.404561
2016-07-22,0.125671,0.205714,0.389699
2016-07-23,0.131580,0.215353,0.407815
2016-07-24,0.127876,0.209258,0.396133
2016-07-25,0.124740,0.204094,0.386221
2016-07-26,0.118460,0.193789,0.366591
2016-07-27,0.112802,0.184504,0.348904
2016-07-28,0.120205,0.196582,0.371616
2016-07-29,0.117751,0.192539,0.363844
2016-07-30,0.115281,0.188470,0.356031
2016-07-31,0.117862,0.192659,0.363818
2016-08-01,0.115240,0.188345,0.355546
2016-08-02,0.105829,0.172936,0.326346
2016-08-03,0.102011,0.166671,0.314414
2016-08-04,0.110194,0.180013,0.339465
2016-08-05,0.113603,0.185553,0.349792
2016-08-06,0.111342,0.181832,0.342657
2016-08-07,0.114855,0.187540,0.353292
2016-08-08,0.115304,0.188244,0.354497
2016-08-09,0.123181,0.201072,0.378524
2016-08-10,0.124412,0.203050,0.382116
2016-08-11,0.127855,0.208637,0.392495
2016-08-12,0.127810,0.208533,0.392165
2016-08-13,0.126137,0.205770,0.386838
2016-08-14,0.126211,0.205860,0.386874
2016-08-15,0.127033,0.207168,0.389199
2016-08-16,0.130502,0.212793,0.399631
2016-08-17,0.129960,0.211876,0.397774
2016-08-18,0.132132,0.215384,0.404222
2016-08-19,0.131290,0.213980,0.401451
2016-08-20,0.135155,0.220245,0.413066
2016-08-21,0.137133,0.223434,0.418903
2016-08-22,0.137224,0.223548,0.418977
2016-08-23,0.139083,0.226543,0.424446
2016-08-24,0.139443,0.227093,0.425335
2016-08-25,0.141512,0.230428,0.431434
2016-08-26,0.146779,0.238968,0.447275
2016-08-27,0.146284,0.238126,0.445549
2016-08-28,0.145720,0.237173,0.443617
2016-08-29,0.143383,0.233332,0.436288
2016-08-30,0.141725,0.230600,0.431036
2016-08-31,0.145290,0.236364,0.441662
2016-09-01,0.146316,0.237998,0.444567
2016-09-02,0.148597,0.241671,0.451279
2016-09-03,0.141806,0.230592,0.430448
2016-09-04,0.137560,0.223654,0.417358
2016-09-05,0.141599,0.230186,0.429405
2016-09-06,0.140994,0.229168,0.427365
2016-09-07,0.145661,0.236718,0.441299
2016-09-08,0.143926,0.233862,0.435832
2016-09-09,0.144433,0.234652,0.437160
2016-09-10,0.144397,0.234557,0.436840
2016-09-11,0.149368,0.242596,0.451663
2016-09-12,0.148813,0.241658,0.449770
2016-09-13,0.148823,0.241639,0.449588
2016-09-14,0.153696,0.249513,0.464086
2016-09-15,0.154011,0.249987,0.464816
2016-09-16,0.153105,0.248480,0.461864
2016-09-17,0.159130,0.258220,0.479811
2016-09-18,0.134455,0.218147,0.405219
2016-09-19,0.142524,0.231204,0.429333
2016-09-20,0.153630,0.249184,0.462571
2016-09-21,0.159711,0.259008,0.480653
2016-09-22,0.147737,0.239554,0.444407
2016-09-23,0.164981,0.267475,0.496044
2016-09-24,0.164387,0.266472,0.494026
2016-09-25,0.168956,0.273839,0.507521
2016-09-26,0.159971,0.259237,0.480303
2016-09-27,0.168960,0.273764,0.507055
2016-09-28,0.170399,0.276055,0.511135
2016-09-29,0.174975,0.283427,0.524617
2016-09-30,0.171138,0.277171,0.512874
2016-10-01,0.175350,0.283950,0.525250
2016-10-02,0.181643,0.294098,0.543848
2016-10-03,0.178349,0.288723,0.533739
2016-10-04,0.179902,0.291193,0.538135
2016-10-05,0.179591,0.290647,0.536956
2016-10-06,0.182224,0.294866,0.544577
2016-10-07,0.179068,0.289717,0.534899
2016-10-08,0.184783,0.298919,0.551715
2016-10-09,0.187021,0.302495,0.558139
2016-10-10,0.188400,0.304681,0.561995
2016-10-11,0.190323,0.307745,0.567469
2016-10-12,0.181737,0.293819,0.541620
2016-10-13,0.186263,0.301093,0.554854
2016-10-14,0.194253,0.313963,0.578391
2016-10-15,0.194913,0.314985,0.580091
2016-10-16,0.200118,0.323349,0.595308
2016-10-17,0.194069,0.313530,0.577052
2016-10-18,0.202665,0.327370,0.602337
2016-10-19,0.196230,0.316928,0.582944
2016-10-20,0.206694,0.333781,0.613752
2016-10-21,0.207934,0.335736,0.617154
2016-10-22,0.209003,0.337413,0.620045
2016-10-23,0.204229,0.329657,0.605606
2016-10-24,0.207528,0.334934,0.615110
2016-10-25,0.209091,0.337409,0.619464
2016-10-26,0.210852,0.340201,0.624398
2016-10-27,0.207974,0.335510,0.615600
2016-10-28,0.200647,0.323643,0.593643
2016-10-29,0.163332,0.263416,0.483023
2016-10-30,0.157859,0.254553,0.466628
2016-10-31,0.167511,0.270079,0.494938
2016-11-01,0.146287,0.235826,0.432035
2016-11-02,0.133636,0.215400,0.394494
2016-11-03,0.127852,0.206048,0.377252
2016-11-04,0.118037,0.190203,0.348136
2016-11-05,0.110468,0.177980,0.325665
2016-11-06,0.107956,0.173910,0.318120
2016-11-07,0.125919,0.202815,0.370878
2016-11-08,0.141275,0.227518,0.415925
2016-11-09,0.139667,0.224895,0.411007
2016-11-10,0.127409,0.205128,0.374768
2016-11-11,0.125114,0.201406,0.367857
2016-11-12,0.126946,0.204325,0.373076
2016-11-13,0.137502,0.221284,0.403920
2016-11-14,0.143068,0.230210,0.420088
2016-11-15,0.144834,0.233019,0.425085
2016-11-16,0.142117,0.228615,0.416927
2016-11-17,0.134804,0.216821,0.395300
2016-11-18,0.146313,0.235298,0.428858
2016-11-19,0.152794,0.245686,0.447659
2016-11-20,0.167951,0.270020,0.491852
2016-11-21,0.177435,0.285227,0.519398
2016-11-22,0.167828,0.269747,0.491062
2016-11-23,0.164435,0.264257,0.480926
2016-11-24,0.145495,0.233785,0.425344
2016-11-25,0.148624,0.238780,0.434303
2016-11-26,0.149838,0.240698,0.437662
2016-11-27,0.150285,0.241381,0.438775
2016-11-28,0.157670,0.253208,0.460138
2016-11-29,0.155064,0.248987,0.452335
2016-11-30,0.148491,0.238401,0.432976
2016-12-01,0.149208,0.239519,0.434878
2016-12-02,0.152158,0.244220,0.443285
2016-12-03,0.159850,0.256530,0.465493
2016-12-04,0.157410,0.252579,0.458190
2016-12-05,0.153773,0.246709,0.447410
2016-12-06,0.153512,0.246257,0.446460
2016-12-07,0.155768,0.249840,0.452826
2016-12-08,0.164348,0.263566,0.477564
2016-12-09,0.166168,0.266449,0.482648
2016-12-10,0.170275,0.272997,0.494366
2016-12-11,0.175069,0.280643,0.508065
2016-12-12,0.167347,0.268228,0.485450
2016-12-13,0.172694,0.276760,0.500746
2016-12-14,0.172718,0.276761,0.500604
2016-12-15,0.171614,0.274954,0.497193
2016-12-16,0.175430,0.281030,0.508034
2016-12-17,0.178749,0.286307,0.517425
2016-12-18,0.184555,0.295566,0.534006
2016-12-19,0.184909,0.296093,0.534805
2016-12-20,0.189753,0.303807,0.548581
2016-12-21,0.188645,0.301992,0.545148
2016-12-22,0.182581,0.292245,0.527402
2016-12-23,0.170419,0.272742,0.492066
2016-12-24,0.159752,0.255634,0.461070
2016-12-25,0.168478,0.269561,0.486052
2016-12-26,0.174403,0.279003,0.502934
2016-12-27,0.168258,0.269137,0.485012
2016-12-28,0.168022,0.268722,0.484127
2016-12-29,0.167246,0.267445,0.481691
2016-12-30,0.167070,0.267127,0.480983
2016-12-31,0.169743,0.271364,0.488474
2017-01-01,0.168459,0.269275,0.484577
2017-01-02,0.169567,0.271010,0.487562
2017-01-03,0.169921,0.271539,0.488379
2017-01-04,0.184653,0.295042,0.530500
2017-01-05,0.189664,0.303007,0.544671
2017-01-06,0.190977,0.305064,0.548215
2017-01-07,0.197908,0.316094,0.567876
2017-01-08,0.197033,0.314654,0.565132
2017-01-09,0.201842,0.322289,0.578684
2017-01-10,0.203410,0.324750,0.582941
2017-01-11,0.205731,0.328411,0.589350
2017-01-12,0.207438,0.331093,0.593997
2017-01-13,0.211302,0.337214,0.604812
2017-01-14,0.212072,0.338398,0.606768
2017-01-15,0.214318,0.341936,0.612943
2017-01-16,0.216093,0.344722,0.617766
2017-01-17,0.212265,0.338571,0.606576
2017-01-18,0.209432,0.334006,0.598234
2017-01-19,0.224266,0.357617,0.640347
2017-01-20,0.217545,0.346853,0.620903
2017-01-21,0.224184,0.357391,0.639591
2017-01-22,0.224351,0.357610,0.639808
2017-01-23,0.227292,0.362250,0.647933
2017-01-24,0.225864,0.359927,0.643602
2017-01-25,0.227036,0.361747,0.646680
2017-01-26,0.232194,0.369916,0.661105
2017-01-27,0.228972,0.364735,0.651669
2017-01-28,0.230356,0.366891,0.655341
2017-01-29,0.226154,0.360151,0.643130
2017-01-30,0.234236,0.372972,0.665844
2017-01-31,0.231615,0.368751,0.658130
2017-02-01,0.228543,0.363813,0.649141
2017-02-02,0.233111,0.371035,0.661850
2017-02-03,0.227581,0.362185,0.645888
2017-02-04,0.233595,0.371708,0.662694
2017-02-05,0.240939,0.383343,0.683252
2017-02-06,0.244681,0.389246,0.693587
2017-02-07,0.242419,0.385597,0.686901
2017-02-08,0.247737,0.394005,0.701693
2017-02-09,0.245914,0.391054,0.696251
2017-02-10,0.251199,0.399407,0.710933
2017-02-11,0.253520,0.403044,0.717216
2017-02-12,0.257658,0.409570,0.728635
2017-02-13,0.259382,0.412257,0.733220
2017-02-14,0.260737,0.414357,0.736759
2017-02-15,0.263659,0.418946,0.744721
2017-02-16,0.262044,0.416326,0.739868
2017-02-17,0.266818,0.423855,0.753049
2017-02-18,0.270607,0.429818,0.763442
2017-02-19,0.274920,0.436613,0.775307
2017-02-20,0.275642,0.437702,0.777037
2017-02-21,0.280663,0.445619,0.790883
2017-02-22,0.277508,0.440552,0.781684
2017-02-23,0.277134,0.439901,0.780325
2017-02-24,0.280461,0.445125,0.789384
2017-02-25,0.286277,0.454297,0.805439
2017-02-26,0.297265,0.471674,0.836029
2017-02-27,0.301241,0.477921,0.846880
2017-02-28,0.314223,0.498454,0.883034
2017-03-01,0.304701,0.483287,0.855943
2017-03-02,0.310219,0.491976,0.871105
2017-03-03,0.321328,0.509528,0.901949
2017-03-04,0.316306,0.501501,0.887510
2017-03-05,0.329721,0.522704,0.924792
2017-03-06,0.329052,0.521576,0.922558
2017-03-07,0.329542,0.522287,0.923577
2017-03-08,0.338691,0.536718,0.948851
2017-03-09,0.339207,0.537468,0.949932
2017-03-10,0.341882,0.541638,0.957055
2017-03-11,0.348636,0.552267,0.975586
2017-03-12,0.349755,0.553969,0.978341
2017-03-13,0.363526,0.575712,1.016490
2017-03-14,0.358800,0.568154,1.002889
2017-03-15,0.369772,0.585455,1.033164
2017-03-16,0.373023,0.590528,1.041849
2017-03-17,0.391929,0.620378,1.094234
2017-03-18,0.402120,0.636429,1.122258
2017-03-19,0.378474,0.598929,1.055865
2017-03-20,0.403452,0.638376,1.125120
2017-03-21,0.394392,0.623962,1.099437
2017-03-22,0.403211,0.637835,1.123595
2017-03-23,0.413933,0.654713,1.153036
2017-03-24,0.414839,0.656064,1.155123
2017-03-25,0.412069,0.651601,1.146975
2017-03-26,0.439554,0.694976,1.223017
2017-03-27,0.454799,0.718989,1.264955
2017-03-28,0.442452,0.699382,1.230151
2017-03-29,0.461875,0.729993,1.283669
2017-03-30,0.462955,0.731608,1.286187
2017-03-31,0.477465,0.754445,1.326002
2017-04-01,0.464688,0.734164,1.290034
2017-04-02,0.455776,0.719995,1.264819
2017-04-03,0.442577,0.699057,1.227731
2017-04-04,0.476478,0.752510,1.321279
2017-04-05,0.486250,0.767847,1.347872
2017-04-06,0.485616,0.766750,1.345612
2017-04-07,0.490264,0.773993,1.357986
2017-04-08,0.497654,0.785562,1.377942
2017-04-09,0.481883,0.760574,1.333780
2017-04-10,0.485401,0.766032,1.343017
2017-04-11,0.499746,0.788572,1.382194
2017-04-12,0.497380,0.784741,1.375139
2017-04-13,0.487580,0.769185,1.347548
2017-04-14,0.531659,0.838618,1.468825
2017-04-15,0.521081,0.821832,1.439071
2017-04-16,0.531428,0.838048,1.467105
2017-04-17,0.538444,0.849008,1.485927
2017-04-18,0.548188,0.864265,1.512258
2017-04-19,0.545695,0.860229,1.504828
2017-04-20,0.549506,0.866130,1.514780
2017-04-21,0.559797,0.882242,1.542582
2017-04-22,0.562040,0.885669,1.548195
2017-04-23,0.579668,0.913335,1.596169
2017-04-24,0.556096,0.876088,1.530703
